chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221152248	221158793	MSTRG.2821.10	0	-	221152248	221158793	0	2	4639,1768,	0,4777,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221152248	221158851	MSTRG.2820.2	0	+	221152248	221158851	0	2	3101,3479,	0,3124,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221152249	221158819	MSTRG.2821.11	0	-	221152249	221158819	0	2	3350,3085,	0,3485,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221152249	221158819	MSTRG.2821.12	0	-	221152249	221158819	0	2	2877,676,	0,5894,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221152252	221158788	MSTRG.2821.13	0	-	221152252	221158788	0	3	3347,1153,645,	0,3482,5891,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221152252	221158792	MSTRG.2821.14	0	-	221152252	221158792	0	3	3347,1067,1767,	0,3568,4773,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221148283	221158788	MSTRG.2820.1	0	+	221148283	221158788	0	2	16,5403,	0,5102,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221148872	221158838	MSTRG.2821.1	0	-	221148872	221158838	0	2	3032,6191,	0,3775,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221150291	221158851	MSTRG.2821.2	0	-	221150291	221158851	0	3	1613,2475,3117,	0,2356,5443,
chr1	221153581	221154538	ENST00000612781	0	-	221153581	221154538	0	4	30,31,80,96,	0,333,461,861,	chr1	221150639	221158785	MSTRG.2821.3	0	-	221150639	221158785	0	3	1265,974,5108,	0,2008,3038,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221151527	221158838	MSTRG.2821.4	0	-	221151527	221158838	0	3	377,2479,3104,	0,1120,4207,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152135	221158785	MSTRG.2821.6	0	-	221152135	221158785	0	2	4752,658,	0,5992,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152135	221158851	MSTRG.2821.5	0	-	221152135	221158851	0	2	4752,708,	0,6008,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152135	221158783	MSTRG.2821.8	0	-	221152135	221158783	0	3	3464,1153,656,	0,3599,5992,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152135	221158792	MSTRG.2821.7	0	-	221152135	221158792	0	2	139,6479,	0,178,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152135	221158819	MSTRG.2821.9	0	-	221152135	221158819	0	2	5039,1550,	0,5134,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152248	221158793	MSTRG.2821.10	0	-	221152248	221158793	0	2	4639,1768,	0,4777,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152248	221158851	MSTRG.2820.2	0	+	221152248	221158851	0	2	3101,3479,	0,3124,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152249	221158819	MSTRG.2821.11	0	-	221152249	221158819	0	2	3350,3085,	0,3485,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152249	221158819	MSTRG.2821.12	0	-	221152249	221158819	0	2	2877,676,	0,5894,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152252	221158788	MSTRG.2821.13	0	-	221152252	221158788	0	3	3347,1153,645,	0,3482,5891,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221152252	221158792	MSTRG.2821.14	0	-	221152252	221158792	0	3	3347,1067,1767,	0,3568,4773,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221148283	221158788	MSTRG.2820.1	0	+	221148283	221158788	0	2	16,5403,	0,5102,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221148872	221158838	MSTRG.2821.1	0	-	221148872	221158838	0	2	3032,6191,	0,3775,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221150291	221158851	MSTRG.2821.2	0	-	221150291	221158851	0	3	1613,2475,3117,	0,2356,5443,
chr1	221153420	221154242	ENST00000618132	0	-	221153420	221154242	0	2	525,200,	0,622,	chr1	221150639	221158785	MSTRG.2821.3	0	-	221150639	221158785	0	3	1265,974,5108,	0,2008,3038,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221151527	221158838	MSTRG.2821.4	0	-	221151527	221158838	0	3	377,2479,3104,	0,1120,4207,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152135	221158785	MSTRG.2821.6	0	-	221152135	221158785	0	2	4752,658,	0,5992,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152135	221158851	MSTRG.2821.5	0	-	221152135	221158851	0	2	4752,708,	0,6008,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152135	221158783	MSTRG.2821.8	0	-	221152135	221158783	0	3	3464,1153,656,	0,3599,5992,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152135	221158792	MSTRG.2821.7	0	-	221152135	221158792	0	2	139,6479,	0,178,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152135	221158819	MSTRG.2821.9	0	-	221152135	221158819	0	2	5039,1550,	0,5134,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152248	221158793	MSTRG.2821.10	0	-	221152248	221158793	0	2	4639,1768,	0,4777,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152248	221158851	MSTRG.2820.2	0	+	221152248	221158851	0	2	3101,3479,	0,3124,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152249	221158819	MSTRG.2821.11	0	-	221152249	221158819	0	2	3350,3085,	0,3485,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152249	221158819	MSTRG.2821.12	0	-	221152249	221158819	0	2	2877,676,	0,5894,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152252	221158788	MSTRG.2821.13	0	-	221152252	221158788	0	3	3347,1153,645,	0,3482,5891,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221152252	221158792	MSTRG.2821.14	0	-	221152252	221158792	0	3	3347,1067,1767,	0,3568,4773,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221148283	221158788	MSTRG.2820.1	0	+	221148283	221158788	0	2	16,5403,	0,5102,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221148872	221158838	MSTRG.2821.1	0	-	221148872	221158838	0	2	3032,6191,	0,3775,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221150291	221158851	MSTRG.2821.2	0	-	221150291	221158851	0	3	1613,2475,3117,	0,2356,5443,
chr1	221153417	221153776	ENST00000613376	0	-	221153417	221153776	0	2	35,99,	0,260,	chr1	221150639	221158785	MSTRG.2821.3	0	-	221150639	221158785	0	3	1265,974,5108,	0,2008,3038,
chr1	153124918	153588643	ENST00000531827	0	-	153124918	153588643	0	3	617,45,162,	0,461957,463563,	chr1	153456406	153457441	ENSRNOT00000080895	0	+	153456406	153457441	0	2	109,71,	0,964,
chr1	153124918	153588643	ENST00000531827	0	-	153124918	153588643	0	3	617,45,162,	0,461957,463563,	chr1	153446050	153461943	ENSRNOT00000083929	0	-	153446050	153461943	0	2	166,176,	0,15717,
chr8	55682451	55684059	ENST00000526150	0	+	55682451	55684059	0	2	71,326,	0,1282,	chr8	55682731	55686448	MSTRG.25304.1	0	+	55682731	55686448	0	2	233,2715,	0,1002,
chr8	45690980	45806637	ENST00000534782	0	+	45690980	45806637	0	4	309,62,77,115,	0,23388,52086,115542,	chr8	45608195	45748612	MSTRG.25121.3	0	+	45608195	45748612	0	3	136,140,5546,	0,11378,134871,
chr8	35697979	35700881	ENST00000531585	0	-	35697979	35700881	0	2	565,77,	0,2825,	chr8	35689846	35715854	MSTRG.25050.5	0	+	35689846	35715854	0	3	22,5661,17563,	0,2581,8445,
chr8	35697979	35700881	ENST00000531585	0	-	35697979	35700881	0	2	565,77,	0,2825,	chr8	35692473	35715851	MSTRG.25051.1	0	-	35692473	35715851	0	2	5633,17542,	0,5836,
chr7	33008183	33008243	ENST00000613072	0	-	33008183	33008243	0	1	60,	0,	chr7	32918634	33008254	MSTRG.23604.2	0	-	32918634	33008254	0	12	642,236,160,209,205,103,126,149,223,142,129,71,	0,3369,3708,11633,31017,36498,60528,61573,62309,63032,63933,89549,
chr7	33008183	33008243	ENST00000613072	0	-	33008183	33008243	0	1	60,	0,	chr7	32918978	33009687	MSTRG.23604.3	0	-	32918978	33009687	0	12	233,236,160,209,205,103,126,202,223,142,129,1331,	0,3025,3364,11289,30673,36154,60184,61229,61965,62688,63589,89378,
chr7	33008183	33008243	ENST00000613072	0	-	33008183	33008243	0	1	60,	0,	chr7	32920667	33010892	MSTRG.23604.4	0	-	32920667	33010892	0	12	1572,160,209,205,103,126,103,223,142,129,60,136,	0,1675,9600,28984,34465,58495,59540,60276,60999,61900,87516,90089,
chr7	33008183	33008243	ENST00000613072	0	-	33008183	33008243	0	1	60,	0,	chr7	32922005	33008379	MSTRG.23604.6	0	-	32922005	33008379	0	11	234,160,209,205,103,126,202,132,142,129,23,	0,337,8262,27646,33127,57157,58202,58938,59661,60562,86351,
chr7	32922342	32982696	ENST00000548886	0	-	32922342	32982696	0	7	160,205,126,189,116,109,129,	0,27309,56820,57865,58601,59324,60225,	chr7	32918634	33008254	MSTRG.23604.2	0	-	32918634	33008254	0	12	642,236,160,209,205,103,126,149,223,142,129,71,	0,3369,3708,11633,31017,36498,60528,61573,62309,63032,63933,89549,
chr7	32922342	32982696	ENST00000548886	0	-	32922342	32982696	0	7	160,205,126,189,116,109,129,	0,27309,56820,57865,58601,59324,60225,	chr7	32918978	33009687	MSTRG.23604.3	0	-	32918978	33009687	0	12	233,236,160,209,205,103,126,202,223,142,129,1331,	0,3025,3364,11289,30673,36154,60184,61229,61965,62688,63589,89378,
chr7	32922342	32982696	ENST00000548886	0	-	32922342	32982696	0	7	160,205,126,189,116,109,129,	0,27309,56820,57865,58601,59324,60225,	chr7	32920667	33010892	MSTRG.23604.4	0	-	32920667	33010892	0	12	1572,160,209,205,103,126,103,223,142,129,60,136,	0,1675,9600,28984,34465,58495,59540,60276,60999,61900,87516,90089,
chr7	32922342	32982696	ENST00000548886	0	-	32922342	32982696	0	7	160,205,126,189,116,109,129,	0,27309,56820,57865,58601,59324,60225,	chr7	32922003	32983555	MSTRG.23604.5	0	-	32922003	32983555	0	10	236,160,209,205,103,126,149,132,142,988,	0,339,8264,27648,33129,57159,58204,58940,59663,60564,
chr7	32922342	32982696	ENST00000548886	0	-	32922342	32982696	0	7	160,205,126,189,116,109,129,	0,27309,56820,57865,58601,59324,60225,	chr7	32922005	33008379	MSTRG.23604.6	0	-	32922005	33008379	0	11	234,160,209,205,103,126,202,132,142,129,23,	0,337,8262,27646,33127,57157,58202,58938,59661,60562,86351,
chr7	32922342	32982696	ENST00000548886	0	-	32922342	32982696	0	7	160,205,126,189,116,109,129,	0,27309,56820,57865,58601,59324,60225,	chr7	32976703	32982721	MSTRG.23604.7	0	-	32976703	32982721	0	6	207,126,103,223,142,154,	0,2459,3504,4240,4963,5864,
chr7	32922344	32950138	ENST00000552411	0	-	32922344	32950138	0	2	158,487,	0,27307,	chr7	32918634	33008254	MSTRG.23604.2	0	-	32918634	33008254	0	12	642,236,160,209,205,103,126,149,223,142,129,71,	0,3369,3708,11633,31017,36498,60528,61573,62309,63032,63933,89549,
chr7	32922344	32950138	ENST00000552411	0	-	32922344	32950138	0	2	158,487,	0,27307,	chr7	32918978	33009687	MSTRG.23604.3	0	-	32918978	33009687	0	12	233,236,160,209,205,103,126,202,223,142,129,1331,	0,3025,3364,11289,30673,36154,60184,61229,61965,62688,63589,89378,
chr7	32922344	32950138	ENST00000552411	0	-	32922344	32950138	0	2	158,487,	0,27307,	chr7	32920667	33010892	MSTRG.23604.4	0	-	32920667	33010892	0	12	1572,160,209,205,103,126,103,223,142,129,60,136,	0,1675,9600,28984,34465,58495,59540,60276,60999,61900,87516,90089,
chr7	32922344	32950138	ENST00000552411	0	-	32922344	32950138	0	2	158,487,	0,27307,	chr7	32922003	32983555	MSTRG.23604.5	0	-	32922003	32983555	0	10	236,160,209,205,103,126,149,132,142,988,	0,339,8264,27648,33129,57159,58204,58940,59663,60564,
chr7	32922344	32950138	ENST00000552411	0	-	32922344	32950138	0	2	158,487,	0,27307,	chr7	32922005	33008379	MSTRG.23604.6	0	-	32922005	33008379	0	11	234,160,209,205,103,126,202,132,142,129,23,	0,337,8262,27646,33127,57157,58202,58938,59661,60562,86351,
chr12	38871654	38877779	ENST00000543167	0	+	38871654	38877779	0	3	696,111,259,	0,2652,5866,	chr12	38873768	38879161	ENSRNOT00000090171	0	+	38873768	38879161	0	4	140,111,99,623,	0,538,4234,4770,
chr12	38871190	38874515	ENST00000545885	0	+	38871190	38874515	0	3	247,104,209,	0,1056,3116,	chr12	38873768	38879161	ENSRNOT00000090171	0	+	38873768	38879161	0	4	140,111,99,623,	0,538,4234,4770,
chr12	38871133	38877879	ENST00000541694	0	+	38871133	38877879	0	4	304,104,111,359,	0,1113,3173,6387,	chr12	38873768	38879161	ENSRNOT00000090171	0	+	38873768	38879161	0	4	140,111,99,623,	0,538,4234,4770,
chr12	38871131	38874717	ENST00000536662	0	+	38871131	38874717	0	5	67,167,104,111,106,	0,139,1115,3175,3480,	chr12	38873768	38879161	ENSRNOT00000090171	0	+	38873768	38879161	0	4	140,111,99,623,	0,538,4234,4770,
chr12	38870124	38874415	ENST00000538335	0	+	38870124	38874415	0	4	396,43,104,109,	0,701,2122,4182,	chr12	38873768	38879161	ENSRNOT00000090171	0	+	38873768	38879161	0	4	140,111,99,623,	0,538,4234,4770,
chr15	33710830	33757962	ENST00000556354	0	+	33710830	33757962	0	5	97,66,117,180,445,	0,1088,1517,2467,46687,	chr15	33712637	33716517	MSTRG.9625.3	0	+	33712637	33716517	0	2	1584,1874,	0,2006,
