gid	code
MSTRG.10862.1	LEPC
MSTRG.10862.2	LEPC
MSTRG.10862.3	LEPC
MSTRG.10863.1	LEPC
MSTRG.10864.1	LEPC
MSTRG.10875.4	LEPC
MSTRG.10929.1	LEPC
MSTRG.10929.2	LEPC
MSTRG.10930.1	LEPC
MSTRG.10931.1	LEPC
MSTRG.10932.1	LEPC
MSTRG.10933.1	LEPC
MSTRG.10953.1	LEPC
MSTRG.10953.2	LEPC
MSTRG.10955.2	LEPC
MSTRG.10956.1	LEPC
MSTRG.11024.1	LEPC
MSTRG.11085.1	LEPC
MSTRG.11162.1	LEPC
MSTRG.11162.2	LEPC
MSTRG.11162.3	LEPC
MSTRG.1118.1	LEPC
MSTRG.11209.1	LEPC
MSTRG.11223.3	LEPC
MSTRG.11223.4	LEPC
MSTRG.11223.5	LEPC
MSTRG.11268.5	LEPC
MSTRG.11268.6	LEPC
MSTRG.11268.7	LEPC
MSTRG.11268.8	LEPC
MSTRG.11269.1	LEPC
MSTRG.11270.1	LEPC
MSTRG.11271.1	LEPC
MSTRG.11272.1	LEPC
MSTRG.11273.1	LEPC
MSTRG.11298.1	LEPC
MSTRG.1130.1	LEPC
MSTRG.11306.2	LEPC
MSTRG.11327.1	LEPC
MSTRG.11361.1	LEPC
MSTRG.11362.1	LEPC
MSTRG.11374.1	LEPC
MSTRG.11403.2	LEPC
MSTRG.11403.4	LEPC
MSTRG.11408.1	LEPC
MSTRG.11467.1	LEPC
MSTRG.11468.1	LEPC
MSTRG.11473.1	LEPC
MSTRG.11474.1	LEPC
MSTRG.11494.1	LEPC
MSTRG.115.1	LEPC
MSTRG.11538.1	LEPC
MSTRG.11565.4	LEPC
MSTRG.11565.5	LEPC
MSTRG.11565.6	LEPC
MSTRG.11638.1	LEPC
MSTRG.1164.1	LEPC
MSTRG.1164.2	LEPC
MSTRG.11658.1	LEPC
MSTRG.11659.1	LEPC
MSTRG.11664.1	LEPC
MSTRG.11667.1	LEPC
MSTRG.11673.1	LEPC
MSTRG.11690.2	LEPC
MSTRG.11724.1	LEPC
MSTRG.11725.1	LEPC
MSTRG.11725.3	LEPC
MSTRG.11751.1	LEPC
MSTRG.11772.1	LEPC
MSTRG.11772.2	LEPC
MSTRG.11772.5	LEPC
MSTRG.11772.6	LEPC
MSTRG.11772.7	LEPC
MSTRG.11773.1	LEPC
MSTRG.11774.1	LEPC
MSTRG.11775.1	LEPC
MSTRG.11775.2	LEPC
MSTRG.11775.3	LEPC
MSTRG.11775.4	LEPC
MSTRG.11775.5	LEPC
MSTRG.11775.6	LEPC
MSTRG.11792.2	LEPC
MSTRG.11794.1	LEPC
MSTRG.11843.1	LEPC
MSTRG.11856.1	LEPC
MSTRG.11866.2	LEPC
MSTRG.11867.1	LEPC
MSTRG.11867.2	LEPC
MSTRG.11868.1	LEPC
MSTRG.11880.1	LEPC
MSTRG.11880.2	LEPC
MSTRG.11880.3	LEPC
MSTRG.11880.4	LEPC
MSTRG.11886.1	LEPC
MSTRG.11910.1	LEPC
MSTRG.11925.1	LEPC
MSTRG.11966.1	LEPC
MSTRG.1197.1	LEPC
MSTRG.11970.2	LEPC
MSTRG.11970.3	LEPC
MSTRG.11970.4	LEPC
MSTRG.1198.1	LEPC
MSTRG.11984.1	LEPC
MSTRG.11987.1	LEPC
MSTRG.11996.1	LEPC
MSTRG.1200.1	LEPC
MSTRG.1200.2	LEPC
MSTRG.12001.1	LEPC
MSTRG.12001.2	LEPC
MSTRG.12009.1	LEPC
MSTRG.12011.1	LEPC
MSTRG.12017.1	LEPC
MSTRG.12046.1	LEPC
MSTRG.12046.2	LEPC
MSTRG.12046.3	LEPC
MSTRG.12046.4	LEPC
MSTRG.12052.1	LEPC
MSTRG.12070.1	LEPC
MSTRG.12081.1	LEPC
MSTRG.12082.1	LEPC
MSTRG.12094.1	LEPC
MSTRG.121.1	LEPC
MSTRG.12131.2	LEPC
MSTRG.12141.10	LEPC
MSTRG.12158.1	LEPC
MSTRG.12158.2	LEPC
MSTRG.12175.2	LEPC
MSTRG.12269.1	LEPC
MSTRG.12270.1	LEPC
MSTRG.12271.1	LEPC
MSTRG.12278.1	LEPC
MSTRG.12278.3	LEPC
MSTRG.12278.4	LEPC
MSTRG.12279.1	LEPC
MSTRG.12294.1	LEPC
MSTRG.1230.1	LEPC
MSTRG.12301.1	LEPC
MSTRG.12301.2	LEPC
MSTRG.12301.3	LEPC
MSTRG.12304.1	LEPC
MSTRG.12304.2	LEPC
MSTRG.1231.1	LEPC
MSTRG.1232.1	LEPC
MSTRG.1235.1	LEPC
MSTRG.1237.1	LEPC
MSTRG.12451.1	LEPC
MSTRG.12456.2	LEPC
MSTRG.12460.1	LEPC
MSTRG.12569.1	LEPC
MSTRG.12633.1	LEPC
MSTRG.12653.2	LEPC
MSTRG.12677.1	LEPC
MSTRG.12677.2	LEPC
MSTRG.12695.1	LEPC
MSTRG.12738.1	LEPC
MSTRG.12738.2	LEPC
MSTRG.12738.3	LEPC
MSTRG.12738.4	LEPC
MSTRG.12738.5	LEPC
MSTRG.12760.1	LEPC
MSTRG.12766.2	LEPC
MSTRG.12768.1	LEPC
MSTRG.12775.1	LEPC
MSTRG.1279.1	LEPC
MSTRG.12840.1	LEPC
MSTRG.12856.1	LEPC
MSTRG.12856.2	LEPC
MSTRG.12856.3	LEPC
MSTRG.12858.5	LEPC
MSTRG.12871.1	LEPC
MSTRG.12871.2	LEPC
MSTRG.12909.1	LEPC
MSTRG.12912.2	LEPC
MSTRG.12915.1	LEPC
MSTRG.12915.2	LEPC
MSTRG.12915.3	LEPC
MSTRG.12915.4	LEPC
MSTRG.13021.1	LEPC
MSTRG.13021.2	LEPC
MSTRG.13021.3	LEPC
MSTRG.13042.1	LEPC
MSTRG.13053.1	LEPC
MSTRG.13054.1	LEPC
MSTRG.13066.1	LEPC
MSTRG.13067.1	LEPC
MSTRG.13086.1	LEPC
MSTRG.13087.1	LEPC
MSTRG.13107.1	LEPC
MSTRG.13149.1	LEPC
MSTRG.13198.1	LEPC
MSTRG.13219.1	LEPC
MSTRG.13238.1	LEPC
MSTRG.13240.1	LEPC
MSTRG.13261.1	LEPC
MSTRG.13269.1	LEPC
MSTRG.13446.1	LEPC
MSTRG.135.1	LEPC
MSTRG.13593.11	LEPC
MSTRG.13593.4	LEPC
MSTRG.13593.7	LEPC
MSTRG.13593.8	LEPC
MSTRG.13593.9	LEPC
MSTRG.13622.1	LEPC
MSTRG.13622.2	LEPC
MSTRG.13645.1	LEPC
MSTRG.13652.1	LEPC
MSTRG.13661.1	LEPC
MSTRG.13716.1	LEPC
MSTRG.13716.2	LEPC
MSTRG.13718.1	LEPC
MSTRG.13749.1	LEPC
MSTRG.13769.1	LEPC
MSTRG.13796.1	LEPC
MSTRG.13814.1	LEPC
MSTRG.13814.2	LEPC
MSTRG.13817.1	LEPC
MSTRG.13818.1	LEPC
MSTRG.13833.1	LEPC
MSTRG.13842.1	LEPC
MSTRG.13843.1	LEPC
MSTRG.13843.2	LEPC
MSTRG.13843.3	LEPC
MSTRG.13844.1	LEPC
MSTRG.13848.1	LEPC
MSTRG.1387.1	LEPC
MSTRG.13870.1	LEPC
MSTRG.13872.1	LEPC
MSTRG.13873.1	LEPC
MSTRG.13877.3	LEPC
MSTRG.13882.1	LEPC
MSTRG.13887.1	LEPC
MSTRG.13929.1	LEPC
MSTRG.13943.1	LEPC
MSTRG.13943.2	LEPC
MSTRG.13962.1	LEPC
MSTRG.13968.1	LEPC
MSTRG.13968.2	LEPC
MSTRG.13968.3	LEPC
MSTRG.13977.1	LEPC
MSTRG.14036.1	LEPC
MSTRG.14066.1	LEPC
MSTRG.14067.1	LEPC
MSTRG.14070.1	LEPC
MSTRG.14084.1	LEPC
MSTRG.1411.1	LEPC
MSTRG.14118.3	LEPC
MSTRG.14120.1	LEPC
MSTRG.14122.1	LEPC
MSTRG.14122.2	LEPC
MSTRG.14123.1	LEPC
MSTRG.14123.2	LEPC
MSTRG.14124.1	LEPC
MSTRG.14124.2	LEPC
MSTRG.14125.1	LEPC
MSTRG.14132.2	LEPC
MSTRG.14133.1	LEPC
MSTRG.14134.1	LEPC
MSTRG.14143.1	LEPC
MSTRG.14175.2	LEPC
MSTRG.14188.1	LEPC
MSTRG.142.1	LEPC
MSTRG.14226.1	LEPC
MSTRG.14228.1	LEPC
MSTRG.14229.1	LEPC
MSTRG.14230.1	LEPC
MSTRG.14232.4	LEPC
MSTRG.14280.1	LEPC
MSTRG.14281.1	LEPC
MSTRG.14282.1	LEPC
MSTRG.14282.2	LEPC
MSTRG.14302.1	LEPC
MSTRG.14303.1	LEPC
MSTRG.14304.1	LEPC
MSTRG.14332.1	LEPC
MSTRG.14332.2	LEPC
MSTRG.14332.3	LEPC
MSTRG.14332.4	LEPC
MSTRG.14332.7	LEPC
MSTRG.14356.1	LEPC
MSTRG.14363.1	LEPC
MSTRG.14375.10	LEPC
MSTRG.14375.14	LEPC
MSTRG.14386.1	LEPC
MSTRG.14386.2	LEPC
MSTRG.14386.3	LEPC
MSTRG.144.1	LEPC
MSTRG.144.2	LEPC
MSTRG.1446.1	LEPC
MSTRG.1447.1	LEPC
MSTRG.1447.2	LEPC
MSTRG.14479.1	LEPC
MSTRG.1448.1	LEPC
MSTRG.1448.2	LEPC
MSTRG.1448.3	LEPC
MSTRG.14489.1	LEPC
MSTRG.14493.1	LEPC
MSTRG.14497.1	LEPC
MSTRG.14497.2	LEPC
MSTRG.14497.3	LEPC
MSTRG.14497.4	LEPC
MSTRG.14497.5	LEPC
MSTRG.145.1	LEPC
MSTRG.14521.6	LEPC
MSTRG.14563.1	LEPC
MSTRG.14579.3	LEPC
MSTRG.14583.1	LEPC
MSTRG.14597.1	LEPC
MSTRG.14615.1	LEPC
MSTRG.14640.1	LEPC
MSTRG.14640.2	LEPC
MSTRG.14640.3	LEPC
MSTRG.14669.1	LEPC
MSTRG.1470.1	LEPC
MSTRG.1470.2	LEPC
MSTRG.14704.1	LEPC
MSTRG.14717.1	LEPC
MSTRG.14718.1	LEPC
MSTRG.1472.1	LEPC
MSTRG.14732.1	LEPC
MSTRG.14744.2	LEPC
MSTRG.14747.2	LEPC
MSTRG.14747.3	LEPC
MSTRG.14769.1	LEPC
MSTRG.14769.2	LEPC
MSTRG.14773.1	LEPC
MSTRG.14773.2	LEPC
MSTRG.1482.1	LEPC
MSTRG.14839.1	LEPC
MSTRG.1486.1	LEPC
MSTRG.1486.2	LEPC
MSTRG.1491.1	LEPC
MSTRG.1497.1	LEPC
MSTRG.1498.1	LEPC
MSTRG.1502.1	LEPC
MSTRG.15033.1	LEPC
MSTRG.15033.2	LEPC
MSTRG.15033.3	LEPC
MSTRG.15033.4	LEPC
MSTRG.15034.1	LEPC
MSTRG.15034.2	LEPC
MSTRG.15034.3	LEPC
MSTRG.15034.4	LEPC
MSTRG.1504.1	LEPC
MSTRG.1505.1	LEPC
MSTRG.15121.1	LEPC
MSTRG.1515.1	LEPC
MSTRG.15175.3	LEPC
MSTRG.15256.1	LEPC
MSTRG.15264.1	LEPC
MSTRG.15264.2	LEPC
MSTRG.15264.3	LEPC
MSTRG.15284.1	LEPC
MSTRG.15284.2	LEPC
MSTRG.1531.1	LEPC
MSTRG.15324.1	LEPC
MSTRG.15333.1	LEPC
MSTRG.1539.1	LEPC
MSTRG.1539.2	LEPC
MSTRG.15419.1	LEPC
MSTRG.15430.1	LEPC
MSTRG.1547.3	LEPC
MSTRG.1547.4	LEPC
MSTRG.1547.5	LEPC
MSTRG.1547.6	LEPC
MSTRG.1547.7	LEPC
MSTRG.1547.8	LEPC
MSTRG.1547.9	LEPC
MSTRG.1549.13	LEPC
MSTRG.1549.32	LEPC
MSTRG.1549.35	LEPC
MSTRG.1549.37	LEPC
MSTRG.1549.38	LEPC
MSTRG.1549.43	LEPC
MSTRG.1549.44	LEPC
MSTRG.1549.45	LEPC
MSTRG.1549.46	LEPC
MSTRG.1549.47	LEPC
MSTRG.1549.48	LEPC
MSTRG.1549.49	LEPC
MSTRG.1549.50	LEPC
MSTRG.1549.51	LEPC
MSTRG.1549.52	LEPC
MSTRG.1549.53	LEPC
MSTRG.1549.54	LEPC
MSTRG.1549.55	LEPC
MSTRG.1549.57	LEPC
MSTRG.1549.58	LEPC
MSTRG.1549.59	LEPC
MSTRG.1549.60	LEPC
MSTRG.1549.61	LEPC
MSTRG.1549.63	LEPC
MSTRG.15505.1	LEPC
MSTRG.15505.2	LEPC
MSTRG.15508.1	LEPC
MSTRG.1553.1	LEPC
MSTRG.1554.16	LEPC
MSTRG.1554.21	LEPC
MSTRG.1554.22	LEPC
MSTRG.1554.23	LEPC
MSTRG.1554.24	LEPC
MSTRG.1554.25	LEPC
MSTRG.1554.26	LEPC
MSTRG.1554.27	LEPC
MSTRG.15543.1	LEPC
MSTRG.1556.1	LEPC
MSTRG.1556.2	LEPC
MSTRG.1556.3	LEPC
MSTRG.15561.1	LEPC
MSTRG.15561.2	LEPC
MSTRG.15564.1	LEPC
MSTRG.15565.1	LEPC
MSTRG.1557.1	LEPC
MSTRG.15579.1	LEPC
MSTRG.1558.1	LEPC
MSTRG.15587.1	LEPC
MSTRG.1559.1	LEPC
MSTRG.1560.1	LEPC
MSTRG.1560.2	LEPC
MSTRG.1560.3	LEPC
MSTRG.1560.4	LEPC
MSTRG.1561.1	LEPC
MSTRG.15621.3	LEPC
MSTRG.15621.4	LEPC
MSTRG.15626.4	LEPC
MSTRG.1563.1	LEPC
MSTRG.1563.2	LEPC
MSTRG.1572.1	LEPC
MSTRG.1572.2	LEPC
MSTRG.1572.3	LEPC
MSTRG.15729.1	LEPC
MSTRG.1573.1	LEPC
MSTRG.1573.2	LEPC
MSTRG.1573.3	LEPC
MSTRG.1573.4	LEPC
MSTRG.15737.1	LEPC
MSTRG.15739.1	LEPC
MSTRG.15760.1	LEPC
MSTRG.1578.1	LEPC
MSTRG.15784.2	LEPC
MSTRG.1582.23	LEPC
MSTRG.1582.24	LEPC
MSTRG.1582.25	LEPC
MSTRG.1582.32	LEPC
MSTRG.1582.36	LEPC
MSTRG.1582.37	LEPC
MSTRG.1582.38	LEPC
MSTRG.1582.39	LEPC
MSTRG.1582.40	LEPC
MSTRG.1582.41	LEPC
MSTRG.1582.42	LEPC
MSTRG.1582.43	LEPC
MSTRG.15821.1	LEPC
MSTRG.1583.1	LEPC
MSTRG.1583.2	LEPC
MSTRG.1583.3	LEPC
MSTRG.1583.4	LEPC
MSTRG.1584.1	LEPC
MSTRG.1584.2	LEPC
MSTRG.1584.3	LEPC
MSTRG.1584.4	LEPC
MSTRG.1585.1	LEPC
MSTRG.1585.2	LEPC
MSTRG.1585.3	LEPC
MSTRG.1585.4	LEPC
MSTRG.1585.5	LEPC
MSTRG.1585.6	LEPC
MSTRG.1585.7	LEPC
MSTRG.1587.1	LEPC
MSTRG.1589.1	LEPC
MSTRG.1590.1	LEPC
MSTRG.1591.1	LEPC
MSTRG.1591.2	LEPC
MSTRG.1592.2	LEPC
MSTRG.1596.3	LEPC
MSTRG.15983.2	LEPC
MSTRG.15983.3	LEPC
MSTRG.1599.1	LEPC
MSTRG.16009.4	LEPC
MSTRG.16010.1	LEPC
MSTRG.16011.1	LEPC
MSTRG.16012.1	LEPC
MSTRG.16014.1	LEPC
MSTRG.1602.2	LEPC
MSTRG.16028.2	LEPC
MSTRG.1603.1	LEPC
MSTRG.1603.9	LEPC
MSTRG.16044.1	LEPC
MSTRG.1605.1	LEPC
MSTRG.1606.1	LEPC
MSTRG.1607.1	LEPC
MSTRG.1608.1	LEPC
MSTRG.16082.1	LEPC
MSTRG.16082.2	LEPC
MSTRG.16093.1	LEPC
MSTRG.16094.1	LEPC
MSTRG.1610.1	LEPC
MSTRG.1611.1	LEPC
MSTRG.16207.1	LEPC
MSTRG.16212.1	LEPC
MSTRG.16229.1	LEPC
MSTRG.1623.1	LEPC
MSTRG.16232.1	LEPC
MSTRG.16246.2	LEPC
MSTRG.1625.15	LEPC
MSTRG.1625.17	LEPC
MSTRG.1625.19	LEPC
MSTRG.1625.21	LEPC
MSTRG.1625.27	LEPC
MSTRG.1625.28	LEPC
MSTRG.1625.29	LEPC
MSTRG.1625.30	LEPC
MSTRG.1625.31	LEPC
MSTRG.1625.32	LEPC
MSTRG.1625.33	LEPC
MSTRG.1625.34	LEPC
MSTRG.1625.35	LEPC
MSTRG.1625.36	LEPC
MSTRG.1625.37	LEPC
MSTRG.1625.38	LEPC
MSTRG.1625.39	LEPC
MSTRG.1625.40	LEPC
MSTRG.1625.7	LEPC
MSTRG.16251.1	LEPC
MSTRG.16251.2	LEPC
MSTRG.16251.3	LEPC
MSTRG.1626.1	LEPC
MSTRG.1627.4	LEPC
MSTRG.1630.1	LEPC
MSTRG.16304.3	LEPC
MSTRG.1631.1	LEPC
MSTRG.1632.2	LEPC
MSTRG.16340.1	LEPC
MSTRG.1635.1	LEPC
MSTRG.16443.1	LEPC
MSTRG.16444.1	LEPC
MSTRG.16468.1	LEPC
MSTRG.16502.1	LEPC
MSTRG.16536.1	LEPC
MSTRG.16536.2	LEPC
MSTRG.16536.3	LEPC
MSTRG.16536.4	LEPC
MSTRG.16580.3	LEPC
MSTRG.16603.2	LEPC
MSTRG.16635.1	LEPC
MSTRG.16637.1	LEPC
MSTRG.16637.2	LEPC
MSTRG.16640.6	LEPC
MSTRG.16648.1	LEPC
MSTRG.16655.5	LEPC
MSTRG.16655.7	LEPC
MSTRG.16656.1	LEPC
MSTRG.16657.1	LEPC
MSTRG.16718.1	LEPC
MSTRG.16768.1	LEPC
MSTRG.16775.1	LEPC
MSTRG.16778.1	LEPC
MSTRG.1678.1	LEPC
MSTRG.1678.2	LEPC
MSTRG.1679.1	LEPC
MSTRG.16810.4	LEPC
MSTRG.1683.1	LEPC
MSTRG.16853.1	LEPC
MSTRG.16853.2	LEPC
MSTRG.16854.1	LEPC
MSTRG.16895.1	LEPC
MSTRG.16935.1	LEPC
MSTRG.16936.1	LEPC
MSTRG.16937.2	LEPC
MSTRG.16949.1	LEPC
MSTRG.16949.2	LEPC
MSTRG.16950.1	LEPC
MSTRG.16950.2	LEPC
MSTRG.16951.1	LEPC
MSTRG.16951.2	LEPC
MSTRG.16951.3	LEPC
MSTRG.16952.1	LEPC
MSTRG.16955.1	LEPC
MSTRG.16957.1	LEPC
MSTRG.16963.1	LEPC
MSTRG.16965.1	LEPC
MSTRG.16967.2	LEPC
MSTRG.16967.3	LEPC
MSTRG.16968.1	LEPC
MSTRG.16969.1	LEPC
MSTRG.16970.1	LEPC
MSTRG.16973.1	LEPC
MSTRG.16974.1	LEPC
MSTRG.16999.1	LEPC
MSTRG.17010.1	LEPC
MSTRG.17039.1	LEPC
MSTRG.17053.1	LEPC
MSTRG.17088.9	LEPC
MSTRG.17092.1	LEPC
MSTRG.1711.1	LEPC
MSTRG.1711.2	LEPC
MSTRG.17117.1	LEPC
MSTRG.17118.1	LEPC
MSTRG.17121.2	LEPC
MSTRG.17220.7	LEPC
MSTRG.17221.1	LEPC
MSTRG.17241.2	LEPC
MSTRG.17261.1	LEPC
MSTRG.17261.2	LEPC
MSTRG.17262.1	LEPC
MSTRG.1730.1	LEPC
MSTRG.17341.1	LEPC
MSTRG.1740.1	LEPC
MSTRG.1740.2	LEPC
MSTRG.17415.1	LEPC
MSTRG.17415.2	LEPC
MSTRG.17441.1	LEPC
MSTRG.17456.4	LEPC
MSTRG.17492.1	LEPC
MSTRG.17493.1	LEPC
MSTRG.17494.1	LEPC
MSTRG.17506.1	LEPC
MSTRG.17507.1	LEPC
MSTRG.17507.2	LEPC
MSTRG.17507.3	LEPC
MSTRG.17507.4	LEPC
MSTRG.17509.1	LEPC
MSTRG.17523.1	LEPC
MSTRG.17687.3	LEPC
MSTRG.17699.1	LEPC
MSTRG.17701.1	LEPC
MSTRG.17714.2	LEPC
MSTRG.17761.1	LEPC
MSTRG.17762.2	LEPC
MSTRG.17763.1	LEPC
MSTRG.17763.2	LEPC
MSTRG.17903.6	LEPC
MSTRG.17914.1	LEPC
MSTRG.17915.1	LEPC
MSTRG.17931.1	LEPC
MSTRG.17945.1	LEPC
MSTRG.1799.1	LEPC
MSTRG.1799.2	LEPC
MSTRG.18034.1	LEPC
MSTRG.181.1	LEPC
MSTRG.181.2	LEPC
MSTRG.18106.1	LEPC
MSTRG.18106.2	LEPC
MSTRG.18107.1	LEPC
MSTRG.18109.1	LEPC
MSTRG.18111.1	LEPC
MSTRG.18111.2	LEPC
MSTRG.18145.1	LEPC
MSTRG.18158.1	LEPC
MSTRG.18194.2	LEPC
MSTRG.1825.1	LEPC
MSTRG.1825.2	LEPC
MSTRG.1825.3	LEPC
MSTRG.18262.1	LEPC
MSTRG.18262.2	LEPC
MSTRG.18273.1	LEPC
MSTRG.18283.1	LEPC
MSTRG.1831.1	LEPC
MSTRG.1831.2	LEPC
MSTRG.18331.3	LEPC
MSTRG.18336.1	LEPC
MSTRG.1835.1	LEPC
MSTRG.1841.1	LEPC
MSTRG.18439.6	LEPC
MSTRG.18446.1	LEPC
MSTRG.18446.2	LEPC
MSTRG.18447.1	LEPC
MSTRG.18447.2	LEPC
MSTRG.18459.1	LEPC
MSTRG.18464.1	LEPC
MSTRG.18464.2	LEPC
MSTRG.18466.1	LEPC
MSTRG.18467.7	LEPC
MSTRG.18467.8	LEPC
MSTRG.18467.9	LEPC
MSTRG.18468.1	LEPC
MSTRG.18469.1	LEPC
MSTRG.18471.1	LEPC
MSTRG.18475.1	LEPC
MSTRG.18502.1	LEPC
MSTRG.18522.3	LEPC
MSTRG.18540.1	LEPC
MSTRG.18540.2	LEPC
MSTRG.18540.3	LEPC
MSTRG.18570.1	LEPC
MSTRG.18570.2	LEPC
MSTRG.18571.1	LEPC
MSTRG.18572.1	LEPC
MSTRG.18586.1	LEPC
MSTRG.1865.1	LEPC
MSTRG.1869.1	LEPC
MSTRG.1872.1	LEPC
MSTRG.18724.1	LEPC
MSTRG.18732.1	LEPC
MSTRG.18747.1	LEPC
MSTRG.18749.1	LEPC
MSTRG.18766.1	LEPC
MSTRG.1877.1	LEPC
MSTRG.1877.2	LEPC
MSTRG.1877.3	LEPC
MSTRG.18779.1	LEPC
MSTRG.1878.1	LEPC
MSTRG.18788.4	LEPC
MSTRG.18788.5	LEPC
MSTRG.18788.6	LEPC
MSTRG.18789.1	LEPC
MSTRG.1879.1	LEPC
MSTRG.18790.1	LEPC
MSTRG.18791.1	LEPC
MSTRG.1880.1	LEPC
MSTRG.18821.1	LEPC
MSTRG.18833.1	LEPC
MSTRG.18861.1	LEPC
MSTRG.18869.1	LEPC
MSTRG.18870.1	LEPC
MSTRG.18893.5	LEPC
MSTRG.18917.4	LEPC
MSTRG.18924.1	LEPC
MSTRG.18940.1	LEPC
MSTRG.18962.1	LEPC
MSTRG.18962.2	LEPC
MSTRG.18962.3	LEPC
MSTRG.18968.1	LEPC
MSTRG.18969.1	LEPC
MSTRG.18972.1	LEPC
MSTRG.18997.1	LEPC
MSTRG.18998.1	LEPC
MSTRG.19032.1	LEPC
MSTRG.19032.2	LEPC
MSTRG.19033.1	LEPC
MSTRG.19035.1	LEPC
MSTRG.1907.1	LEPC
MSTRG.1907.2	LEPC
MSTRG.19087.2	LEPC
MSTRG.19118.1	LEPC
MSTRG.19208.1	LEPC
MSTRG.19210.1	LEPC
MSTRG.19211.1	LEPC
MSTRG.19211.2	LEPC
MSTRG.19272.6	LEPC
MSTRG.19279.1	LEPC
MSTRG.19287.1	LEPC
MSTRG.19300.2	LEPC
MSTRG.19338.1	LEPC
MSTRG.19382.1	LEPC
MSTRG.194.1	LEPC
MSTRG.1943.2	LEPC
MSTRG.19440.1	LEPC
MSTRG.19464.1	LEPC
MSTRG.19491.1	LEPC
MSTRG.19546.1	LEPC
MSTRG.19554.1	LEPC
MSTRG.19601.1	LEPC
MSTRG.19601.2	LEPC
MSTRG.19609.11	LEPC
MSTRG.19612.1	LEPC
MSTRG.19619.2	LEPC
MSTRG.19619.3	LEPC
MSTRG.19634.1	LEPC
MSTRG.19647.1	LEPC
MSTRG.19647.2	LEPC
MSTRG.19648.1	LEPC
MSTRG.19678.1	LEPC
MSTRG.1969.1	LEPC
MSTRG.19704.2	LEPC
MSTRG.19734.1	LEPC
MSTRG.19742.1	LEPC
MSTRG.19742.2	LEPC
MSTRG.19744.1	LEPC
MSTRG.19745.1	LEPC
MSTRG.1978.1	LEPC
MSTRG.19783.1	LEPC
MSTRG.19906.1	LEPC
MSTRG.19906.2	LEPC
MSTRG.19955.1	LEPC
MSTRG.19961.1	LEPC
MSTRG.19994.4	LEPC
MSTRG.20005.1	LEPC
MSTRG.20063.4	LEPC
MSTRG.20068.1	LEPC
MSTRG.20068.2	LEPC
MSTRG.20068.3	LEPC
MSTRG.20068.4	LEPC
MSTRG.20116.3	LEPC
MSTRG.20130.7	LEPC
MSTRG.20130.8	LEPC
MSTRG.20192.1	LEPC
MSTRG.20203.1	LEPC
MSTRG.20283.1	LEPC
MSTRG.20289.2	LEPC
MSTRG.20289.3	LEPC
MSTRG.20289.4	LEPC
MSTRG.20303.1	LEPC
MSTRG.20368.1	LEPC
MSTRG.20472.1	LEPC
